ORDER_ID,CUSTOMER_ID,STORE_ID,EMPLOYEE_ID,ORDER_DATE,REQUIRED_DATE,SHIP_DATE,ORDER_STATUS,SHIP_METHOD,SHIPPING_ADDRESS_ID,TOTAL_AMOUNT,TAX_AMOUNT,SHIPPING_COST,DISCOUNT_AMOUNT,FINAL_AMOUNT,PAYMENT_METHOD,PAYMENT_STATUS,NOTES
5561,1767,22,222,2023-12-09,2023-12-16,2023-12-10,Shipped,Standard,,132118.13,19817.72,278,17571.87,134641.97,Debit Card,Completed,Order placed by Yusuf Saleem
5562,4,14,147,2025-04-10,2025-04-16,2025-04-16,Shipped,Express,,170551.31,25582.7,251,15681.69,180703.32,Debit Card,Completed,Order placed by Rabia Rizvi
5563,1245,36,140,2024-08-22,2024-09-02,2024-08-28,Shipped,Same Day,,114525.0,17178.75,447,11440.0,120710.74,EasyPaisa,Completed,Order placed by Abdullah Shah
5564,560,43,180,2024-02-23,2024-03-01,2024-02-25,Delivered,Same Day,,182061.82,27309.27,322,10783.18,198909.92,Bank Transfer,Completed,Order placed by Nida Abbas
5565,1293,44,4,2024-07-12,2024-07-21,2024-07-18,Delivered,Pickup,,22261.44,3339.22,244,1345.56,24499.09,Cash,Completed,Order placed by Sumaya Shah
5566,1912,60,187,2023-12-12,2023-12-24,,Processing,Pickup,,262934.19,39440.13,339,10616.81,292096.5,JazzCash,Pending,Order placed by Arham Zaidi
5567,975,23,189,2024-11-23,2024-12-04,2024-11-25,Shipped,Courier,,196932.6,29539.89,366,19896.4,206942.08,Debit Card,Completed,Order placed by Ayan Khalid
5568,1516,50,87,2023-10-12,2023-10-15,2023-10-16,Delivered,Express,,223482.16,33522.32,87,28546.84,228544.65,Bank Transfer,Completed,Order placed by Yusuf Iqbal
5569,2,60,109,2024-12-02,2024-12-13,2024-12-07,Shipped,Pickup,,16368.54,2455.28,166,606.46,18383.36,EasyPaisa,Completed,Order placed by Nida Shah
5570,1557,70,28,2025-05-20,2025-05-23,2025-05-27,Shipped,Standard,,253047.0,37957.05,105,50866.0,240243.05,EasyPaisa,Completed,Order placed by Hassan Qureshi
5571,203,54,300,2024-08-10,2024-08-18,2024-08-11,Shipped,Courier,,42989.77,6448.46,430,66.23,49802.0,Mobile Banking,Completed,Order placed by Hafsa Naqvi
5572,433,40,195,2025-01-05,2025-01-15,2025-01-07,Shipped,Pickup,,20295.05,3044.26,71,578.95,22831.36,Bank Transfer,Completed,Order placed by Zoya Shah
5573,1971,53,157,2025-02-01,2025-02-12,,Processing,Standard,,200487.04,30073.06,64,23118.96,207505.14,Bank Transfer,Pending,Order placed by Zain Rehman
5574,1824,65,240,2024-06-10,2024-06-24,,Processing,Express,,97166.43,14574.97,168,7710.57,104198.83,Debit Card,Pending,Order placed by Ayan Akhtar
5575,1786,74,277,2024-11-27,2024-12-10,2024-12-02,Shipped,Pickup,,89284.6,13392.69,480,10297.4,92859.89,Debit Card,Completed,Order placed by Mahnoor Hussain
5576,1748,47,215,2024-05-10,2024-05-12,2024-05-11,Shipped,Same Day,,206604.34,30990.65,473,5865.66,232202.32,Bank Transfer,Completed,Order placed by Sana Abbas
5577,1810,9,138,2025-01-24,2025-02-05,,Pending,Express,,179065.38,26859.81,446,28335.62,178035.56,Bank Transfer,Pending,Order placed by Rayyan Rehman
5578,1276,41,65,2024-08-01,2024-08-08,2024-08-06,Delivered,Same Day,,114039.86,17105.98,358,21749.14,109754.69,EasyPaisa,Completed,Order placed by Amaan Nadeem
5579,1215,25,266,2025-04-12,2025-04-25,2025-04-13,Delivered,Express,,151853.24,22777.99,355,16836.76,158149.47,EasyPaisa,Completed,Order placed by Sumaya Akhtar
5580,1550,41,36,2024-06-16,2024-06-29,,Pending,Pickup,,348957.09,52343.56,32,9838.91,391493.74,JazzCash,Pending,Order placed by Bilal Rehman
5581,1573,9,5,2024-05-17,2024-05-24,2024-05-19,Shipped,Pickup,,104826.35,15723.95,324,9253.65,111620.65,Cash,Completed,Order placed by Nida Waseem
5582,1607,24,164,2025-02-15,2025-02-23,2025-02-21,Delivered,Courier,,66542.7,9981.4,377,4849.3,72051.8,Credit Card,Completed,Order placed by Noor Hassan
5583,549,30,108,2024-05-09,2024-05-23,2024-05-11,Delivered,Standard,,370687.8,55603.17,474,25901.2,400863.77,EasyPaisa,Completed,Order placed by Hafsa Rehman
5584,820,34,84,2024-06-05,2024-06-06,2024-06-08,Delivered,Courier,,137055.84,20558.38,165,24650.16,133129.05,JazzCash,Completed,Order placed by Amaan Rizvi
5585,122,62,118,2024-09-28,2024-10-07,2024-10-05,Shipped,Standard,,211041.31,31656.2,80,14982.69,227794.82,JazzCash,Completed,Order placed by Zain Akhtar
5586,1939,52,29,2023-12-07,2023-12-10,,Processing,Courier,,277901.7,41685.26,477,47070.3,272993.66,JazzCash,Pending,Order placed by Ayan Farooq
5587,1693,21,162,2024-06-12,2024-06-18,2024-06-15,Shipped,Express,,244112.72,36616.91,329,29189.28,251869.35,Credit Card,Completed,Order placed by Usman Qureshi
5588,404,41,14,2025-08-24,2025-08-27,,Processing,Standard,,338714.69,50807.2,203,14915.31,374809.59,Mobile Banking,Pending,Order placed by Zain Zahid
5589,298,24,164,2025-03-31,2025-04-11,2025-04-05,Shipped,Same Day,,447424.85,67113.73,180,23584.15,491134.43,Mobile Banking,Completed,Order placed by Ali Hussain
5590,351,4,152,2025-07-25,2025-07-27,,Pending,Pickup,,313387.9,47008.19,126,20077.1,340444.99,Mobile Banking,Pending,Order placed by Zoya Rizwan
5591,450,34,286,2024-12-15,2024-12-26,2024-12-22,Shipped,Same Day,,130531.01,19579.65,203,10226.99,140086.66,Credit Card,Completed,Order placed by Bilal Naeem
5592,1724,74,198,2024-06-20,2024-06-30,2024-06-26,Delivered,Express,,278616.97,41792.55,452,19975.03,300886.48,Debit Card,Completed,Order placed by Zara Khalid
5593,1724,4,76,2024-08-08,2024-08-18,2024-08-12,Delivered,Same Day,,411006.98,61651.05,180,12109.02,460729.01,Mobile Banking,Completed,Order placed by Zara Khalid
5594,275,37,181,2025-06-24,2025-07-05,2025-06-25,Shipped,Courier,,339266.51,50889.98,367,59475.49,331047.99,Debit Card,Completed,Order placed by Noor Ali
5595,1357,50,87,2024-09-20,2024-10-03,2024-09-22,Shipped,Standard,,234741.29,35211.19,109,33471.71,236589.77,Cash,Completed,Order placed by Jannat Abbas
5596,760,41,36,2024-10-17,2024-10-31,2024-10-18,Shipped,Express,,312604.25,46890.64,460,20756.75,339198.13,Mobile Banking,Completed,Order placed by Hania Hussain
5597,72,69,151,2024-02-06,2024-02-12,2024-02-09,Delivered,Same Day,,300508.88,45076.33,371,26803.12,319153.1,Debit Card,Completed,Order placed by Abdullah Ali
5598,577,75,98,2024-06-04,2024-06-08,2024-06-10,Delivered,Pickup,,63578.8,9536.82,379,8068.2,65426.41,EasyPaisa,Completed,Order placed by Rayyan Waseem
5599,1185,60,6,2024-11-12,2024-11-22,2024-11-16,Delivered,Standard,,310430.7,46564.61,162,11593.3,345564.01,EasyPaisa,Completed,Order placed by Hania Hussain
5600,808,32,52,2025-03-09,2025-03-13,2025-03-12,Delivered,Courier,,356222.37,53433.36,383,59792.63,350246.1,Mobile Banking,Completed,Order placed by Khadija Naeem
5601,667,26,83,2024-04-19,2024-04-29,2024-04-25,Shipped,Standard,,183934.59,27590.19,322,13021.41,198825.37,Bank Transfer,Completed,Order placed by Bilal Tariq
5602,1574,8,230,2024-07-05,2024-07-18,2024-07-10,Delivered,Standard,,54572.17,8185.83,340,9691.83,53406.17,Credit Card,Completed,Order placed by Zoya Malik
5603,266,29,239,2024-04-11,2024-04-22,2024-04-14,Delivered,Same Day,,495248.37,74287.26,313,56331.63,513517.0,Cash,Completed,Order placed by Shahzad Farooq
5604,20,53,205,2025-01-19,2025-01-28,2025-01-24,Delivered,Standard,,103488.49,15523.27,452,22561.51,96902.26,Credit Card,Completed,Order placed by Sumaya Rashid
5605,159,7,104,2024-03-22,2024-04-03,,Processing,Same Day,,155289.92,23293.49,73,19541.08,159115.32,Cash,Pending,Order placed by Ibrahim Ahmed
5606,1056,16,231,2024-04-25,2024-05-08,2024-04-27,Delivered,Express,,142457.5,21368.62,119,24046.5,139898.62,Bank Transfer,Completed,Order placed by Alina Jafri
5607,1714,42,243,2023-12-07,2023-12-16,,Processing,Courier,,239234.07,35885.11,96,26085.93,249129.26,JazzCash,Pending,Order placed by Amaan Rizwan
5608,274,25,45,2023-10-13,2023-10-25,2023-10-14,Delivered,Pickup,,38137.77,5720.67,27,1348.23,42537.2,Mobile Banking,Completed,Order placed by Fatima Zahid
5609,489,46,16,2024-12-05,2024-12-06,2024-12-12,Shipped,Express,,212754.54,31913.18,114,21048.46,223733.27,Mobile Banking,Completed,Order placed by Sana Ali
5610,548,16,238,2025-01-28,2025-01-31,,Processing,Express,,235972.91,35395.94,188,33753.09,237803.76,Bank Transfer,Pending,Order placed by Mariam Qureshi
5611,1910,45,70,2024-05-26,2024-05-29,,Processing,Standard,,101863.59,15279.54,469,2527.41,115084.72,Bank Transfer,Pending,Order placed by Rayyan Malik
5612,116,47,99,2024-10-16,2024-10-26,2024-10-22,Delivered,Pickup,,361608.68,54241.3,496,41469.32,374876.66,Mobile Banking,Completed,Order placed by Mahnoor Akhtar
5613,473,49,175,2024-07-02,2024-07-11,2024-07-06,Shipped,Standard,,90650.11,13597.52,452,18858.89,85840.74,Mobile Banking,Completed,Order placed by Shahzad Rehman
5614,1378,24,247,2024-06-09,2024-06-20,2024-06-11,Delivered,Same Day,,45838.87,6875.83,78,8391.13,44401.56,Bank Transfer,Completed,Order placed by Umar Malik
5615,150,58,291,2024-11-02,2024-11-12,2024-11-06,Shipped,Standard,,161066.61,24159.99,246,18692.39,166780.2,Debit Card,Completed,Order placed by Mariam Ahmed
5616,250,48,115,2024-03-17,2024-03-26,2024-03-22,Shipped,Standard,,24229.48,3634.42,9,1681.52,26191.37,EasyPaisa,Completed,Order placed by Abdullah Rizwan
5617,182,53,157,2024-12-16,2024-12-25,2024-12-17,Delivered,Standard,,377505.37,56625.81,161,31809.63,402482.54,Cash,Completed,Order placed by Yusuf Rizwan
5618,1640,49,210,2024-10-07,2024-10-21,2024-10-09,Delivered,Express,,78777.41,11816.61,492,13124.59,77961.42,Credit Card,Completed,Order placed by Zoya Jafri
5619,1161,47,94,2023-10-16,2023-10-18,2023-10-23,Delivered,Pickup,,300114.67,45017.2,468,55818.33,289781.55,JazzCash,Completed,Order placed by Umar Saeed
5620,1876,9,5,2025-06-09,2025-06-20,2025-06-11,Shipped,Standard,,243240.3,36486.05,473,16922.7,263276.65,Credit Card,Completed,Order placed by Mariam Rizvi
5621,1566,17,93,2025-08-02,2025-08-08,2025-08-05,Delivered,Standard,,178706.32,26805.95,104,39513.68,166102.58,Debit Card,Completed,Order placed by Umar Malik
5622,1728,8,230,2025-02-07,2025-02-18,2025-02-08,Delivered,Express,,162645.81,24396.87,465,19410.19,168097.49,JazzCash,Completed,Order placed by Shahzad Rehman
5623,1408,53,178,2025-07-19,2025-07-29,2025-07-20,Shipped,Pickup,,384917.77,57737.67,198,24400.23,418453.21,JazzCash,Completed,Order placed by Rayyan Ali
5624,1297,28,113,2024-07-22,2024-07-25,,Processing,Same Day,,100205.47,15030.82,178,11687.53,103726.76,JazzCash,Pending,Order placed by Usman Akhtar
5625,1161,47,99,2024-10-21,2024-11-04,2024-10-23,Delivered,Same Day,,153973.66,23096.05,491,8442.34,169118.37,Cash,Completed,Order placed by Umar Saeed
5626,207,72,267,2024-10-23,2024-10-29,2024-10-25,Delivered,Same Day,,196899.54,29534.93,371,12630.46,214175.01,EasyPaisa,Completed,Order placed by Muhammad Malik
5627,271,27,250,2023-10-19,2023-11-01,,Pending,Courier,,223087.03,33463.06,10,24095.97,232464.12,EasyPaisa,Pending,Order placed by Sumaya Hashmi
5628,1088,10,225,2024-05-30,2024-06-05,2024-05-31,Delivered,Courier,,127964.94,19194.74,323,26263.06,121219.61,Debit Card,Completed,Order placed by Haris Zaidi
5629,743,12,245,2024-02-21,2024-03-06,2024-02-23,Shipped,Same Day,,50819.19,7622.88,456,3978.81,54919.25,Debit Card,Completed,Order placed by Aisha Khan
5630,1069,60,187,2025-03-04,2025-03-14,2025-03-05,Delivered,Pickup,,64347.98,9652.2,420,2666.02,71754.17,Cash,Completed,Order placed by Sana Zaidi
5631,1556,62,85,2024-01-19,2024-01-30,2024-01-22,Delivered,Express,,183752.83,27562.93,293,28729.17,182879.6,Cash,Completed,Order placed by Shahzad Zahid
5632,1938,56,206,2024-03-26,2024-03-30,2024-03-27,Shipped,Pickup,,188659.85,28298.98,200,30791.15,186367.67,Bank Transfer,Completed,Order placed by Ahmed Farooq
5633,1756,15,192,2024-05-22,2024-06-05,2024-05-27,Shipped,Express,,186663.94,27999.59,265,12346.06,202582.46,Bank Transfer,Completed,Order placed by Ibrahim Waseem
5634,1742,63,120,2024-10-01,2024-10-03,2024-10-05,Shipped,Standard,,241603.95,36240.59,365,26464.05,251745.5,Debit Card,Completed,Order placed by Ali Naeem
5635,1221,35,201,2024-09-03,2024-09-16,2024-09-04,Shipped,Standard,,617745.83,92661.87,358,39425.17,671340.54,Cash,Completed,Order placed by Zain Tariq
5636,52,17,93,2024-08-31,2024-09-04,2024-09-06,Delivered,Courier,,5490.31,823.55,39,16.69,6336.17,Mobile Banking,Completed,Order placed by Jannat Tariq
5637,1267,7,150,2024-08-24,2024-08-31,2024-08-27,Delivered,Courier,,13629.87,2044.48,472,2505.13,13641.22,Mobile Banking,Completed,Order placed by Ayan Khan
5638,424,53,205,2025-06-24,2025-07-04,,Processing,Express,,188446.15,28266.92,165,30981.85,185896.23,EasyPaisa,Pending,Order placed by Umar Raza
5639,1187,53,27,2023-10-07,2023-10-10,2023-10-13,Shipped,Express,,61052.27,9157.84,457,5222.73,65444.38,JazzCash,Completed,Order placed by Umar Hashmi
5640,1409,6,92,2024-11-27,2024-12-08,2024-11-28,Delivered,Pickup,,411052.53,61657.88,259,40912.47,432056.94,Mobile Banking,Completed,Order placed by Sumaya Rizwan
5641,1416,21,298,2025-02-09,2025-02-20,2025-02-12,Delivered,Express,,189633.23,28444.98,11,3784.77,214304.45,Credit Card,Completed,Order placed by Abdullah Rizvi
5642,708,20,224,2023-09-22,2023-10-02,2023-09-29,Shipped,Pickup,,6853.89,1028.08,433,864.11,7450.86,JazzCash,Completed,Order placed by Aisha Qureshi
5643,1685,20,224,2024-04-08,2024-04-12,2024-04-14,Shipped,Standard,,309497.18,46424.58,160,20294.82,335786.94,Cash,Completed,Order placed by Haris Malik
5644,1185,66,103,2025-05-20,2025-06-03,2025-05-22,Delivered,Express,,116069.34,17410.4,338,14980.66,118837.07,Credit Card,Completed,Order placed by Hania Hussain
5645,777,29,239,2024-12-07,2024-12-12,2024-12-12,Shipped,Same Day,,387589.15,58138.37,493,13595.85,432624.68,Debit Card,Completed,Order placed by Ayan Malik
5646,48,71,259,2024-07-09,2024-07-17,2024-07-14,Shipped,Courier,,38224.09,5733.61,218,3199.91,40975.8,EasyPaisa,Completed,Order placed by Noor Iqbal
5647,392,72,267,2023-11-12,2023-11-25,2023-11-15,Delivered,Courier,,302618.59,45392.79,310,51719.41,296601.96,EasyPaisa,Completed,Order placed by Rayyan Waseem
5648,1611,63,190,2024-10-18,2024-10-27,2024-10-25,Delivered,Express,,253063.64,37959.55,424,14029.36,277417.82,Mobile Banking,Completed,Order placed by Amaan Zahid
5649,1718,21,298,2023-09-20,2023-09-26,2023-09-23,Shipped,Courier,,43240.95,6486.14,230,1435.05,48522.04,Mobile Banking,Completed,Order placed by Ayan Ahmed
5650,181,22,222,2025-01-14,2025-01-22,2025-01-18,Delivered,Same Day,,117186.64,17578.0,28,4418.36,130374.27,Debit Card,Completed,Order placed by Ibrahim Hussain
5651,324,59,96,2023-09-14,2023-09-15,,Pending,Express,,130514.01,19577.1,315,18129.99,132276.13,Debit Card,Pending,Order placed by Umar Abbas
5652,505,45,70,2025-06-08,2025-06-22,2025-06-09,Delivered,Express,,410146.47,61521.97,350,33188.53,438829.91,Mobile Banking,Completed,Order placed by Zayan Zahid
5653,1211,12,235,2024-03-15,2024-03-16,2024-03-20,Delivered,Standard,,117407.47,17611.12,338,18576.53,116780.05,EasyPaisa,Completed,Order placed by Fatima Nadeem
5654,1598,20,224,2023-10-04,2023-10-05,2023-10-05,Shipped,Same Day,,389896.53,58484.48,97,28737.47,419740.55,JazzCash,Completed,Order placed by Ahmed Hashmi
5655,1621,56,206,2024-07-01,2024-07-02,2024-07-07,Shipped,Courier,,236607.48,35491.12,184,43199.52,229083.07,EasyPaisa,Completed,Order placed by Hassan Farooq
5656,920,44,204,2024-11-04,2024-11-11,2024-11-07,Delivered,Standard,,397688.1,59653.22,97,63264.9,394173.42,Credit Card,Completed,Order placed by Hassan Akhtar
5657,1327,29,155,2024-12-26,2024-12-29,2024-12-31,Shipped,Pickup,,321287.12,48193.07,271,33110.88,336640.32,Mobile Banking,Completed,Order placed by Zara Waseem
5658,1525,55,34,2025-02-08,2025-02-19,2025-02-14,Delivered,Standard,,253165.64,37974.85,30,24988.36,266182.12,Debit Card,Completed,Order placed by Usman Akhtar
5659,92,56,206,2024-10-28,2024-10-31,2024-11-02,Shipped,Same Day,,321558.82,48233.82,153,18282.18,351663.47,Bank Transfer,Completed,Order placed by Hussein Qureshi
5660,1496,15,192,2024-08-14,2024-08-23,2024-08-16,Shipped,Courier,,476704.67,71505.7,18,64297.33,483931.03,Bank Transfer,Completed,Order placed by Zain Shah
5661,1947,55,209,2024-10-23,2024-11-03,2024-10-26,Delivered,Standard,,368706.59,55305.99,9,14206.41,409815.18,Cash,Completed,Order placed by Arham Rizwan
5662,172,34,84,2023-12-19,2023-12-23,2023-12-22,Shipped,Standard,,203354.44,30503.17,470,12278.56,222049.05,Bank Transfer,Completed,Order placed by Jannat Farooq
5663,1754,69,50,2024-10-21,2024-10-26,2024-10-27,Delivered,Pickup,,105052.4,15757.86,254,14055.6,107008.66,Cash,Completed,Order placed by Amina Hussain
5664,533,5,57,2023-12-30,2024-01-07,2024-01-06,Delivered,Courier,,265362.86,39804.43,413,32243.14,273337.16,EasyPaisa,Completed,Order placed by Maryam Shah
5665,469,66,276,2024-02-04,2024-02-06,2024-02-06,Shipped,Standard,,231316.59,34697.49,442,29353.41,237102.67,EasyPaisa,Completed,Order placed by Khadija Zaidi
5666,1238,15,43,2025-04-15,2025-04-22,2025-04-22,Shipped,Pickup,,449306.31,67395.95,114,34789.69,482026.57,Debit Card,Completed,Order placed by Jannat Hassan
5667,198,39,67,2025-01-26,2025-02-06,,Processing,Pickup,,202491.45,30373.72,143,10233.55,222774.63,Debit Card,Pending,Order placed by Mariam Siddiqui
5668,498,40,80,2024-05-03,2024-05-15,2024-05-08,Shipped,Courier,,65316.14,9797.42,69,10371.86,64810.7,EasyPaisa,Completed,Order placed by Jannat Iqbal
5669,1080,17,93,2023-11-11,2023-11-20,2023-11-14,Delivered,Express,,152074.48,22811.17,6,17157.52,157734.13,Debit Card,Completed,Order placed by Usman Naqvi
5670,1668,52,29,2024-09-25,2024-10-05,,Processing,Standard,,221496.3,33224.44,7,30653.7,224074.04,Bank Transfer,Pending,Order placed by Hania Abbas
5671,935,59,265,2025-03-18,2025-03-22,2025-03-21,Shipped,Same Day,,272063.47,40809.52,446,17997.53,295321.46,Cash,Completed,Order placed by Sadia Naqvi
5672,1271,58,213,2024-08-12,2024-08-19,2024-08-15,Shipped,Pickup,,257656.6,38648.49,224,25835.4,270693.69,Credit Card,Completed,Order placed by Ahmed Saleem
5673,16,53,205,2024-06-23,2024-07-03,2024-06-28,Delivered,Express,,351814.79,52772.22,178,62784.21,341980.8,Mobile Banking,Completed,Order placed by Zara Qureshi
5674,673,50,160,2024-05-14,2024-05-25,,Pending,Standard,,185254.5,27788.17,128,32695.5,180475.17,JazzCash,Pending,Order placed by Amaan Rizvi
5675,1576,31,78,2023-09-09,2023-09-13,2023-09-11,Shipped,Courier,,49521.99,7428.3,410,1003.01,56357.27,EasyPaisa,Completed,Order placed by Sana Rizvi
5676,823,73,2,2023-12-05,2023-12-14,2023-12-10,Delivered,Express,,309691.25,46453.69,106,47714.75,308536.18,Cash,Completed,Order placed by Zain Saleem
5677,40,28,113,2024-02-28,2024-03-01,,Pending,Same Day,,30075.7,4511.36,84,2093.3,32577.76,Debit Card,Pending,Order placed by Yusuf Khalid
5678,526,67,203,2024-07-26,2024-08-02,2024-08-01,Shipped,Express,,538128.53,80719.28,474,40681.47,578640.34,Mobile Banking,Completed,Order placed by Ali Ahmed
5679,1924,6,194,2024-03-05,2024-03-10,2024-03-07,Shipped,Standard,,76559.23,11483.88,420,16056.77,72406.34,Credit Card,Completed,Order placed by Ibrahim Farooq
5680,1079,69,200,2023-08-26,2023-08-31,2023-08-27,Shipped,Pickup,,138925.75,20838.86,419,5932.25,154251.37,Mobile Banking,Completed,Order placed by Rayyan Khalid
5681,1132,59,96,2024-01-26,2024-02-03,,Processing,Same Day,,270872.92,40630.94,174,9373.08,302304.79,EasyPaisa,Pending,Order placed by Usman Shah
5682,1345,24,124,2025-03-11,2025-03-19,2025-03-17,Delivered,Courier,,246656.47,36998.47,401,29998.53,254057.41,Mobile Banking,Completed,Order placed by Ayan Hussain
5683,1542,51,130,2024-04-06,2024-04-09,2024-04-11,Shipped,Express,,345241.95,51786.29,119,20975.05,376172.19,Bank Transfer,Completed,Order placed by Zara Hashmi
5684,1372,30,108,2024-09-09,2024-09-22,2024-09-14,Delivered,Pickup,,9081.51,1362.23,89,161.49,10371.24,JazzCash,Completed,Order placed by Mahnoor Zaidi
5685,1097,21,172,2023-11-09,2023-11-15,2023-11-11,Delivered,Standard,,192383.26,28857.49,249,10075.74,211414.01,JazzCash,Completed,Order placed by Umar Malik
5686,1336,70,11,2023-11-18,2023-11-30,2023-11-19,Delivered,Express,,336932.03,50539.8,86,54675.97,332881.86,Debit Card,Completed,Order placed by Noor Iqbal
5687,430,23,176,2024-04-24,2024-05-01,2024-04-30,Shipped,Pickup,,470764.67,70614.7,8,43224.33,498163.04,Bank Transfer,Completed,Order placed by Mahnoor Raza
5688,1068,57,236,2024-03-04,2024-03-12,2024-03-08,Shipped,Courier,,156468.26,23470.24,153,25833.74,154257.76,Bank Transfer,Completed,Order placed by Sadia Hassan
5689,899,14,147,2024-07-27,2024-08-02,,Pending,Standard,,68685.7,10302.86,15,7164.3,71839.26,Debit Card,Pending,Order placed by Jannat Rehman
5690,492,58,132,2025-03-13,2025-03-18,2025-03-14,Delivered,Same Day,,126738.33,19010.75,159,21837.67,124070.41,EasyPaisa,Completed,Order placed by Muhammad Naqvi
5691,1054,22,222,2024-09-21,2024-09-30,2024-09-27,Delivered,Pickup,,244589.44,36688.42,471,40841.56,240907.29,JazzCash,Completed,Order placed by Muhammad Rashid
