CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,DATE_OF_BIRTH,GENDER,MARITAL_STATUS,EDUCATION_LEVEL,ANNUAL_INCOME,CUSTOMER_SEGMENT,REGISTRATION_DATE,IS_ACTIVE
1246,Bilal,Iqbal,bilal.iqbal@yahoo.com,+92-311-5279882,1959-12-17,M,Divorced,Other,417791,Occasional,2022-03-12,True
1247,Abdullah,Shah,abdullah.shah@gmail.com,+92-303-8726007,1957-10-13,M,Single,PhD,2640562,Premium,2020-12-12,True
1248,Shahzad,Rizwan,shahzad.rizwan@outlook.com,+92-313-2903550,1986-03-06,Other,Single,Bachelor,1430116,Regular,2023-11-11,True
1249,Hussein,Raza,hussein.raza@gmail.com,+92-347-3746091,1992-09-03,Other,Single,Higher Secondary,757118,Regular,2022-07-27,True
1250,Rayyan,Rashid,rayyan.rashid@outlook.com,+92-301-1665115,1995-07-10,F,Married,PhD,12746072,VIP,2024-11-19,True
1251,Jannat,Saeed,jannat.saeed@gmail.com,+92-323-6684124,2005-11-14,Other,Married,Primary,980757,Regular,2023-05-07,True
1252,Fatima,Siddiqui,fatima.siddiqui@yahoo.com,+92-314-5667485,1995-04-22,M,Widowed,Bachelor,1421776,Regular,2023-04-10,True
1253,Mahnoor,Shah,mahnoor.shah@yahoo.com,+92-313-7125548,1989-06-26,F,Widowed,Secondary,1457215,Regular,2023-06-25,True
1254,Hussein,Hassan,hussein.hassan@yahoo.com,+92-349-4671179,1961-12-22,Other,Widowed,Master,669278,Occasional,2024-04-22,True
1255,Ahmed,Nadeem,ahmed.nadeem@outlook.com,+92-326-5905050,1983-12-13,F,Divorced,Master,4148578,Premium,2025-03-30,True
1256,Hania,Waseem,hania.waseem@outlook.com,+92-338-7549270,1979-07-11,M,Married,Secondary,663549,Regular,2021-08-03,True
1257,Rayyan,Shah,rayyan.shah@outlook.com,+92-312-3490621,1980-03-02,F,Divorced,Secondary,252944,Occasional,2020-11-15,True
1258,Ahmed,Zahid,ahmed.zahid@yahoo.com,+92-315-8886220,2003-05-06,Other,Divorced,Bachelor,315828,Occasional,2020-10-06,True
1259,Zara,Rashid,zara.rashid@outlook.com,+92-337-9012345,1955-09-06,F,Divorced,Bachelor,1492597,Regular,2025-02-04,True
1260,Zara,Rehman,zara.rehman@outlook.com,+92-322-1146710,1949-12-20,F,Widowed,Bachelor,1417001,Regular,2020-10-20,True
1261,Sana,Saeed,sana.saeed@outlook.com,+92-317-6808010,2002-11-08,Other,Widowed,Other,507124,Occasional,2020-12-07,True
1262,Hafsa,Rizwan,hafsa.rizwan@gmail.com,+92-342-2447142,1973-01-06,Other,Single,Higher Secondary,729482,Regular,2021-05-03,True
1263,Fatima,Rizwan,fatima.rizwan@hotmail.com,+92-320-4787108,1955-10-25,M,Married,Primary,667431,Regular,2025-04-21,False
1264,Usman,Hashmi,usman.hashmi@hotmail.com,+92-318-5044086,1951-02-27,Other,Divorced,Higher Secondary,1191521,Regular,2022-10-14,False
1265,Rayyan,Ali,rayyan.ali@gmail.com,+92-345-3554593,1976-02-08,F,Divorced,Bachelor,1058640,Regular,2025-05-13,True
1266,Jannat,Hassan,jannat.hassan@outlook.com,+92-331-9218558,1944-07-11,F,Married,Higher Secondary,639464,Occasional,2024-04-13,False
1267,Ayan,Khan,ayan.khan@outlook.com,+92-340-7103194,2006-10-06,Other,Widowed,Master,1385281,Regular,2023-06-16,False
1268,Mariam,Saleem,mariam.saleem@hotmail.com,+92-347-6613484,1966-04-13,M,Divorced,Master,1021650,Regular,2024-01-13,True
1269,Sana,Naeem,sana.naeem@yahoo.com,+92-308-1803314,1990-10-03,M,Single,PhD,1103344,Regular,2024-12-28,True
1270,Noor,Saeed,noor.saeed@yahoo.com,+92-328-8678221,1949-07-26,Other,Married,PhD,1028686,Regular,2021-07-24,True
1271,Ahmed,Saleem,ahmed.saleem@outlook.com,+92-308-2636302,1977-10-24,F,Widowed,Other,1057353,Regular,2022-09-02,False
1272,Maryam,Naeem,maryam.naeem@yahoo.com,+92-343-9063298,1985-04-12,F,Divorced,Higher Secondary,257883,Occasional,2025-04-22,True
1273,Maryam,Saeed,maryam.saeed@yahoo.com,+92-316-1937244,1956-07-16,M,Married,Primary,972135,Regular,2024-05-19,True
1274,Arham,Saeed,arham.saeed@gmail.com,+92-303-8321059,1999-09-01,F,Single,PhD,1481439,Regular,2025-06-17,False
1275,Maryam,Malik,maryam.malik@hotmail.com,+92-349-9483912,1980-10-17,M,Widowed,Bachelor,1314194,Regular,2025-02-02,True
1276,Amaan,Nadeem,amaan.nadeem@gmail.com,+92-322-8959576,1976-12-11,Other,Single,Higher Secondary,977858,Regular,2022-10-22,True
1277,Rabia,Zaidi,rabia.zaidi@hotmail.com,+92-336-8895183,1962-06-28,F,Divorced,Primary,908789,Regular,2024-03-24,True
1278,Ahmed,Ahmed,ahmed.ahmed@gmail.com,+92-343-3596688,1998-09-27,F,Divorced,Secondary,1327594,Regular,2024-11-02,True
1279,Zara,Nadeem,zara.nadeem@hotmail.com,+92-326-4587388,1947-08-18,M,Divorced,Bachelor,953005,Regular,2023-01-22,True
1280,Umar,Ahmed,umar.ahmed@hotmail.com,+92-335-8733448,1944-06-10,M,Single,Other,1499926,Regular,2021-09-09,False
1281,Amina,Khan,amina.khan@yahoo.com,+92-316-1281619,1988-03-26,F,Single,Secondary,798676,Regular,2021-05-25,True
1282,Haris,Qureshi,haris.qureshi@gmail.com,+92-308-2246285,1960-06-20,M,Married,Master,764645,Regular,2024-02-20,True
1283,Zara,Rashid,zara.rashid@yahoo.com,+92-309-2294510,1979-05-22,Other,Married,Secondary,426704,Occasional,2025-01-10,True
1284,Amaan,Naeem,amaan.naeem@outlook.com,+92-347-9530108,1981-01-17,Other,Divorced,PhD,1147358,Regular,2024-12-25,True
1285,Maryam,Raza,maryam.raza@outlook.com,+92-331-8322794,1948-02-27,F,Single,Other,548861,Occasional,2022-12-11,True
1286,Arham,Hassan,arham.hassan@yahoo.com,+92-324-7990114,2005-05-16,M,Divorced,Bachelor,7121315,VIP,2024-06-06,False
1287,Zara,Shah,zara.shah@outlook.com,+92-303-3824638,1975-11-04,F,Single,Other,636419,Regular,2024-02-07,True
1288,Nida,Rizvi,nida.rizvi@gmail.com,+92-312-1291650,1945-04-16,M,Widowed,Primary,14865262,VIP,2024-12-28,True
1289,Ali,Raza,ali.raza@outlook.com,+92-319-8670899,1945-03-25,F,Widowed,Primary,1004627,Regular,2022-12-28,True
1290,Rayyan,Nadeem,rayyan.nadeem@gmail.com,+92-314-4972823,1963-03-21,F,Married,Master,941433,Regular,2023-09-01,True
1291,Zain,Rashid,zain.rashid@yahoo.com,+92-324-6975638,1977-02-20,Other,Single,Higher Secondary,759090,Regular,2025-06-22,True
1292,Ali,Raza,ali.raza@yahoo.com,+92-310-7071927,1953-01-12,Other,Widowed,Bachelor,646452,Occasional,2021-02-12,True
1293,Sumaya,Shah,sumaya.shah@yahoo.com,+92-305-7687424,1998-03-24,F,Widowed,Master,390850,Occasional,2024-01-02,True
1294,Hamza,Hashmi,hamza.hashmi@outlook.com,+92-339-8851761,1970-04-01,M,Single,Bachelor,1251610,Regular,2023-08-17,True
1295,Hamza,Qureshi,hamza.qureshi@outlook.com,+92-329-5840196,1971-05-15,F,Married,Primary,757241,Regular,2023-03-26,True
1296,Ayesha,Saleem,ayesha.saleem@hotmail.com,+92-324-4562323,1982-10-07,M,Married,Primary,1056754,Regular,2020-08-30,True
1297,Usman,Akhtar,usman.akhtar@outlook.com,+92-321-6123576,2003-10-19,M,Widowed,Bachelor,927813,Regular,2022-05-30,False
1298,Zain,Zaidi,zain.zaidi@hotmail.com,+92-342-6383402,1957-12-03,M,Married,Master,655038,Regular,2022-11-14,False
1299,Zain,Rehman,zain.rehman@hotmail.com,+92-316-7721158,2002-07-28,Other,Widowed,Higher Secondary,1325141,Regular,2024-06-03,False
1300,Muhammad,Saeed,muhammad.saeed@hotmail.com,+92-326-1756963,1945-03-07,M,Married,Bachelor,4938794,Premium,2022-02-09,False
1301,Amaan,Khan,amaan.khan@hotmail.com,+92-335-7709421,2001-07-17,F,Divorced,PhD,1149850,Regular,2025-07-11,True
1302,Ayan,Tariq,ayan.tariq@yahoo.com,+92-340-7582793,1946-02-12,Other,Widowed,Master,1066132,Regular,2020-11-01,True
1303,Amina,Ahmed,amina.ahmed@outlook.com,+92-330-3672979,1961-01-18,Other,Divorced,Bachelor,1228820,Regular,2023-05-29,True
1304,Bilal,Khalid,bilal.khalid@gmail.com,+92-344-4656965,2005-02-20,Other,Married,Bachelor,879662,Regular,2024-03-13,True
1305,Ali,Zaidi,ali.zaidi@yahoo.com,+92-307-8049958,1950-09-09,M,Married,Other,686177,Occasional,2022-09-16,True
1306,Aisha,Tariq,aisha.tariq@outlook.com,+92-301-9216837,1972-12-06,Other,Married,Primary,1388665,Regular,2024-10-07,False
1307,Hassan,Qureshi,hassan.qureshi@yahoo.com,+92-300-8895605,1959-02-08,F,Single,Other,4585745,Premium,2023-07-11,True
1308,Arham,Ali,arham.ali@gmail.com,+92-303-9141297,1969-05-01,Other,Divorced,Primary,639597,Occasional,2024-04-09,True
1309,Umar,Jafri,umar.jafri@gmail.com,+92-303-6053291,2004-11-13,M,Divorced,PhD,398880,Occasional,2024-07-06,True
1310,Sadia,Rizvi,sadia.rizvi@yahoo.com,+92-314-2798804,1958-09-14,M,Married,PhD,4211837,Premium,2021-11-08,True
1311,Ahmed,Rizvi,ahmed.rizvi@yahoo.com,+92-328-1920097,1962-06-11,M,Divorced,Secondary,972240,Regular,2024-07-11,True
1312,Zayan,Raza,zayan.raza@gmail.com,+92-324-1725917,1968-01-26,M,Widowed,Secondary,1480452,Regular,2022-07-23,True
1313,Yusuf,Siddiqui,yusuf.siddiqui@hotmail.com,+92-319-4011274,1997-02-07,Other,Single,Master,838729,Regular,2023-12-18,True
1314,Maryam,Rashid,maryam.rashid@yahoo.com,+92-335-5215993,1957-07-14,F,Divorced,Secondary,2426133,Premium,2021-07-14,False
1315,Yusuf,Saeed,yusuf.saeed@hotmail.com,+92-348-1269173,1950-12-07,M,Married,Other,308810,Occasional,2021-10-18,True
1316,Yusuf,Hashmi,yusuf.hashmi@gmail.com,+92-303-7229218,1976-12-19,F,Single,Master,575683,Occasional,2022-05-13,True
1317,Ahmed,Khan,ahmed.khan@outlook.com,+92-313-8307135,1996-11-19,Other,Married,Master,727157,Regular,2025-01-16,True
1318,Fatima,Farooq,fatima.farooq@hotmail.com,+92-307-1980504,1969-11-14,F,Widowed,Higher Secondary,1290456,Regular,2023-09-26,True
1319,Zoya,Nadeem,zoya.nadeem@hotmail.com,+92-325-4007495,1995-02-15,M,Single,Other,824986,Regular,2022-09-11,True
1320,Sumaya,Saleem,sumaya.saleem@hotmail.com,+92-344-3125768,1983-09-03,M,Widowed,Other,14480822,VIP,2023-03-30,False
1321,Sadia,Khalid,sadia.khalid@outlook.com,+92-306-4464852,1957-01-27,Other,Widowed,Higher Secondary,1262778,Regular,2022-12-22,True
1322,Hassan,Iqbal,hassan.iqbal@yahoo.com,+92-310-6695689,1982-04-25,Other,Single,Higher Secondary,4741018,Premium,2021-12-16,True
1323,Haris,Akhtar,haris.akhtar@gmail.com,+92-308-9157520,1991-08-12,M,Divorced,Secondary,627840,Regular,2023-08-01,True
1324,Hamza,Hussain,hamza.hussain@outlook.com,+92-347-5288676,1994-06-09,Other,Married,PhD,802902,Regular,2021-03-02,True
1325,Bilal,Hassan,bilal.hassan@yahoo.com,+92-330-8343211,1994-04-07,Other,Widowed,Secondary,2877128,Premium,2021-04-03,True
1326,Umar,Waseem,umar.waseem@yahoo.com,+92-332-2284481,1992-02-24,M,Single,PhD,835627,Regular,2021-04-21,False
1327,Zara,Waseem,zara.waseem@hotmail.com,+92-348-4582517,1981-09-19,F,Married,Other,1176172,Regular,2023-01-14,True
1328,Shahzad,Zaidi,shahzad.zaidi@outlook.com,+92-330-5630605,1999-06-25,M,Divorced,Other,1002085,Regular,2022-12-03,False
1329,Mahnoor,Hashmi,mahnoor.hashmi@outlook.com,+92-313-7713981,1990-04-13,M,Married,Secondary,648279,Regular,2022-01-22,True
1330,Mariam,Abbas,mariam.abbas@outlook.com,+92-309-8938874,1945-10-27,Other,Married,Bachelor,1430070,Regular,2023-09-21,True
1331,Sana,Malik,sana.malik@gmail.com,+92-328-3552076,1957-05-22,Other,Married,PhD,1050661,Regular,2025-02-03,True
1332,Shahzad,Raza,shahzad.raza@hotmail.com,+92-334-9462888,2004-06-07,M,Widowed,PhD,14677311,VIP,2021-04-27,True
1333,Noor,Ahmed,noor.ahmed@yahoo.com,+92-341-9534239,1984-08-26,F,Widowed,Primary,864495,Regular,2024-11-15,True
1334,Ahmed,Hashmi,ahmed.hashmi@outlook.com,+92-316-3235256,1968-06-13,F,Single,Bachelor,933367,Regular,2021-09-08,True
1335,Hafsa,Rehman,hafsa.rehman@outlook.com,+92-309-4938912,1945-05-14,F,Single,Secondary,3493720,Premium,2024-07-21,True
1336,Noor,Iqbal,noor.iqbal@outlook.com,+92-311-3667583,1951-02-27,Other,Married,Higher Secondary,245540,Occasional,2025-07-09,True
1337,Rayyan,Hassan,rayyan.hassan@outlook.com,+92-310-9022637,1967-01-07,M,Married,Other,3059819,Premium,2025-05-03,True
1338,Mariam,Naeem,mariam.naeem@outlook.com,+92-329-3691700,2002-08-04,Other,Married,Bachelor,630657,Occasional,2024-10-25,True
1339,Zain,Saleem,zain.saleem@yahoo.com,+92-311-5708110,1980-12-16,F,Widowed,Secondary,778455,Occasional,2025-03-26,True
1340,Zayan,Qureshi,zayan.qureshi@outlook.com,+92-330-3661186,1979-04-11,Other,Divorced,Other,1355189,Regular,2023-01-19,True
1341,Aisha,Hassan,aisha.hassan@gmail.com,+92-341-9390018,1985-02-03,F,Married,Bachelor,1189529,Regular,2022-03-11,True
1342,Maryam,Naeem,maryam.naeem@gmail.com,+92-333-9358495,1981-03-18,F,Single,PhD,726839,Regular,2022-05-08,False
1343,Amina,Ahmed,amina.ahmed@gmail.com,+92-328-3051577,1968-05-21,Other,Divorced,Secondary,508268,Occasional,2022-06-27,True
1344,Ayan,Zaidi,ayan.zaidi@outlook.com,+92-304-2208120,1963-05-03,Other,Divorced,Bachelor,625765,Regular,2024-06-06,True
1345,Ayan,Hussain,ayan.hussain@yahoo.com,+92-320-3031778,1992-05-15,F,Widowed,Master,920313,Regular,2022-05-17,True
1346,Nida,Zahid,nida.zahid@yahoo.com,+92-327-2926252,1991-05-17,Other,Divorced,Higher Secondary,786701,Regular,2025-04-21,True
1347,Aisha,Rehman,aisha.rehman@hotmail.com,+92-349-6441050,2003-02-09,Other,Widowed,Secondary,2313153,Premium,2023-10-06,True
1348,Alina,Tariq,alina.tariq@gmail.com,+92-310-5493399,1988-09-26,M,Widowed,PhD,643111,Occasional,2021-04-25,True
1349,Ayesha,Naeem,ayesha.naeem@yahoo.com,+92-334-6204808,1981-05-04,Other,Single,PhD,750513,Occasional,2022-10-25,True
1350,Khadija,Farooq,khadija.farooq@outlook.com,+92-323-6524492,1959-07-04,F,Widowed,Secondary,517775,Regular,2024-07-25,True
1351,Hassan,Akhtar,hassan.akhtar@hotmail.com,+92-308-5096478,1996-04-02,F,Single,Secondary,1036571,Regular,2021-10-21,True
1352,Hamza,Hussain,hamza.hussain@outlook.com,+92-308-4912584,1965-08-07,M,Divorced,Bachelor,385077,Occasional,2021-03-30,False
1353,Hassan,Saleem,hassan.saleem@outlook.com,+92-316-3907107,1950-02-11,F,Single,Primary,1377553,Regular,2024-07-05,False
1354,Hamza,Naqvi,hamza.naqvi@gmail.com,+92-315-1912046,1970-04-06,Other,Married,PhD,739280,Regular,2021-02-19,True
1355,Yusuf,Akhtar,yusuf.akhtar@yahoo.com,+92-348-3049685,1961-11-11,F,Single,Higher Secondary,782971,Regular,2023-05-20,True
1356,Khadija,Hussain,khadija.hussain@gmail.com,+92-305-2792336,1996-06-02,M,Widowed,Primary,361755,Occasional,2024-01-21,True
1357,Jannat,Abbas,jannat.abbas@gmail.com,+92-336-5293913,1965-06-17,M,Divorced,Bachelor,780254,Regular,2023-09-18,False
1358,Muhammad,Siddiqui,muhammad.siddiqui@outlook.com,+92-308-1259771,1997-04-26,F,Widowed,Primary,541551,Regular,2021-04-08,True
1359,Umar,Rizwan,umar.rizwan@gmail.com,+92-347-5199285,1954-02-26,M,Divorced,Other,899103,Regular,2023-01-22,True
1360,Fatima,Khalid,fatima.khalid@hotmail.com,+92-312-7714460,1953-11-25,M,Widowed,Higher Secondary,830009,Regular,2024-03-31,True
1361,Hania,Rizvi,hania.rizvi@gmail.com,+92-348-7191780,1965-01-21,Other,Single,Higher Secondary,1034540,Regular,2021-10-16,True
1362,Ayesha,Farooq,ayesha.farooq@yahoo.com,+92-319-3442717,1949-06-06,F,Single,Secondary,667714,Regular,2022-03-12,True
1363,Jannat,Shah,jannat.shah@outlook.com,+92-346-1550121,1969-11-25,M,Single,Bachelor,591145,Regular,2024-02-04,True
1364,Hania,Akhtar,hania.akhtar@gmail.com,+92-326-8312181,1977-02-19,Other,Married,Other,1255735,Regular,2021-07-08,True
1365,Zara,Qureshi,zara.qureshi@yahoo.com,+92-321-6662515,1968-02-20,F,Married,Other,2001484,Premium,2024-11-26,True
1366,Amina,Shah,amina.shah@yahoo.com,+92-306-5639074,1978-09-28,Other,Widowed,Secondary,10165829,VIP,2024-10-25,True
1367,Khadija,Qureshi,khadija.qureshi@hotmail.com,+92-336-3141319,1958-01-03,Other,Widowed,Master,2537072,Premium,2022-05-12,True
1368,Amaan,Rizwan,amaan.rizwan@hotmail.com,+92-344-2269818,1972-07-27,Other,Divorced,Primary,1477635,Regular,2025-03-20,True
1369,Hafsa,Shah,hafsa.shah@outlook.com,+92-339-6770664,1999-09-17,Other,Divorced,Secondary,3966890,Premium,2020-11-09,False
1370,Khadija,Iqbal,khadija.iqbal@gmail.com,+92-321-8196654,1993-12-13,M,Widowed,Other,660902,Occasional,2024-02-18,False
1371,Zoya,Rashid,zoya.rashid@gmail.com,+92-314-1728121,1995-07-08,M,Married,PhD,1386845,Regular,2020-10-28,True
1372,Mahnoor,Zaidi,mahnoor.zaidi@hotmail.com,+92-310-8743697,1967-02-01,F,Single,Master,872556,Regular,2021-05-15,False
1373,Ahmed,Khan,ahmed.khan@gmail.com,+92-313-4078000,1957-04-17,Other,Married,PhD,1320130,Regular,2025-02-25,False
1374,Nida,Siddiqui,nida.siddiqui@hotmail.com,+92-327-1585862,1993-11-03,F,Married,PhD,511507,Occasional,2022-04-14,True
1375,Khadija,Malik,khadija.malik@yahoo.com,+92-310-2238183,1995-11-11,Other,Divorced,Higher Secondary,1180639,Regular,2023-04-19,False
1376,Haris,Naqvi,haris.naqvi@hotmail.com,+92-348-5704757,1966-11-02,M,Married,Primary,363356,Occasional,2023-08-06,True
1377,Nida,Iqbal,nida.iqbal@outlook.com,+92-337-2216666,1998-07-26,F,Married,Other,629308,Regular,2021-05-23,True
1378,Umar,Malik,umar.malik@yahoo.com,+92-329-1381099,1989-09-05,F,Divorced,Master,783205,Regular,2021-07-22,True
1379,Abdullah,Saleem,abdullah.saleem@yahoo.com,+92-305-6613493,1962-05-03,F,Married,Secondary,1195624,Regular,2025-04-11,True
1380,Rayyan,Rehman,rayyan.rehman@yahoo.com,+92-303-7732067,1963-07-14,F,Single,Higher Secondary,2331654,Premium,2022-04-28,True
1381,Amina,Akhtar,amina.akhtar@outlook.com,+92-317-8248858,1993-05-24,M,Widowed,Secondary,3863659,Premium,2021-05-06,False
1382,Hafsa,Malik,hafsa.malik@outlook.com,+92-310-5939098,2004-07-12,M,Single,Master,880740,Regular,2024-06-29,True
1383,Rayyan,Nadeem,rayyan.nadeem@gmail.com,+92-323-4607922,1960-10-04,M,Widowed,Other,461099,Occasional,2021-12-29,True
1384,Noor,Abbas,noor.abbas@outlook.com,+92-332-8651669,1991-08-28,M,Single,Other,551817,Occasional,2021-09-30,True
1385,Ayan,Khan,ayan.khan@hotmail.com,+92-303-6186492,1972-02-09,M,Widowed,PhD,2779758,Premium,2021-07-13,True
1386,Muhammad,Hussain,muhammad.hussain@outlook.com,+92-302-7819884,1987-01-07,Other,Divorced,Master,616928,Regular,2022-08-05,True
1387,Mariam,Abbas,mariam.abbas@yahoo.com,+92-316-8549772,1952-08-27,Other,Single,Other,650172,Occasional,2021-01-27,True
1388,Fatima,Hussain,fatima.hussain@hotmail.com,+92-338-6808666,1995-07-26,F,Widowed,Secondary,12126623,VIP,2021-04-01,True
1389,Umar,Waseem,umar.waseem@gmail.com,+92-304-6455683,1975-10-02,M,Widowed,Higher Secondary,1949753,Premium,2023-03-22,True
1390,Aisha,Ali,aisha.ali@yahoo.com,+92-306-2806712,1990-03-11,M,Widowed,Master,727459,Regular,2021-01-29,False
1391,Sumaya,Rizvi,sumaya.rizvi@yahoo.com,+92-312-5107051,1992-09-16,Other,Married,Secondary,8866261,VIP,2024-08-15,True
1392,Amaan,Abbas,amaan.abbas@outlook.com,+92-331-8884927,1999-02-03,F,Divorced,Primary,754876,Regular,2025-06-09,True
1393,Zoya,Raza,zoya.raza@hotmail.com,+92-319-5015331,1955-05-07,F,Divorced,Secondary,1274560,Regular,2022-04-17,True
1394,Zara,Qureshi,zara.qureshi@yahoo.com,+92-336-1496476,1966-03-06,F,Divorced,Other,693227,Occasional,2022-03-02,True
1395,Alina,Rehman,alina.rehman@hotmail.com,+92-320-1008994,1968-12-12,F,Single,Other,941741,Regular,2022-02-01,True
1396,Noor,Ahmed,noor.ahmed@hotmail.com,+92-348-7007905,1997-05-28,M,Widowed,PhD,297654,Occasional,2021-05-24,True
1397,Maryam,Abbas,maryam.abbas@outlook.com,+92-340-9967699,1979-02-20,Other,Married,Primary,499241,Occasional,2022-05-27,True
1398,Mariam,Zahid,mariam.zahid@yahoo.com,+92-341-8416421,1945-11-24,M,Married,PhD,607644,Regular,2022-04-21,True
1399,Amaan,Akhtar,amaan.akhtar@gmail.com,+92-317-9559658,1997-06-06,M,Divorced,Primary,729781,Occasional,2025-01-10,True
1400,Khadija,Rashid,khadija.rashid@yahoo.com,+92-306-4574286,1993-10-07,F,Married,Primary,1329500,Regular,2024-03-21,True
1401,Rayyan,Naeem,rayyan.naeem@gmail.com,+92-335-9636712,1975-01-01,M,Widowed,Bachelor,566214,Occasional,2024-09-04,False
1402,Hassan,Iqbal,hassan.iqbal@yahoo.com,+92-343-1357880,1958-11-21,Other,Divorced,Other,558200,Occasional,2022-02-05,True
1403,Hassan,Khan,hassan.khan@gmail.com,+92-347-6809840,1995-09-09,M,Single,Higher Secondary,1041859,Regular,2020-10-01,True
1404,Amina,Tariq,amina.tariq@outlook.com,+92-329-9807893,2002-10-11,Other,Married,PhD,745922,Occasional,2023-03-01,True
1405,Sadia,Zaidi,sadia.zaidi@hotmail.com,+92-327-4527608,1976-03-01,M,Single,Higher Secondary,1110128,Regular,2025-04-10,True
1406,Hussein,Naqvi,hussein.naqvi@yahoo.com,+92-306-2488052,2001-03-23,Other,Divorced,Bachelor,1329894,Regular,2021-09-16,False
1407,Alina,Hussain,alina.hussain@hotmail.com,+92-313-8214743,1978-08-03,Other,Married,PhD,1236400,Regular,2023-09-17,True
1408,Rayyan,Ali,rayyan.ali@yahoo.com,+92-342-4338585,1975-01-10,M,Married,Higher Secondary,1454854,Regular,2021-09-06,True
1409,Sumaya,Rizwan,sumaya.rizwan@outlook.com,+92-311-2872037,1946-08-06,M,Married,Primary,8422820,VIP,2022-02-11,True
1410,Ahmed,Rizwan,ahmed.rizwan@hotmail.com,+92-331-2944222,1973-04-01,F,Widowed,Primary,1204537,Regular,2025-07-25,True
1411,Ali,Hassan,ali.hassan@outlook.com,+92-307-4585717,1947-07-15,F,Single,PhD,2727219,Premium,2021-04-26,True
1412,Arham,Rizvi,arham.rizvi@hotmail.com,+92-333-6452251,1969-04-01,F,Single,Other,1243166,Regular,2021-04-19,True
1413,Ali,Raza,ali.raza@yahoo.com,+92-302-3830661,1955-12-25,M,Divorced,Primary,968162,Regular,2025-05-07,True
1414,Rayyan,Malik,rayyan.malik@hotmail.com,+92-336-4463772,1977-03-03,M,Divorced,Other,1191200,Regular,2021-08-16,True
1415,Shahzad,Ali,shahzad.ali@gmail.com,+92-330-2176038,1987-01-06,F,Married,Higher Secondary,11264326,VIP,2024-01-02,True
1416,Abdullah,Rizvi,abdullah.rizvi@yahoo.com,+92-345-1106598,2002-08-16,Other,Single,Master,2412725,Premium,2022-02-01,True
1417,Amina,Waseem,amina.waseem@hotmail.com,+92-338-7054409,1996-04-09,M,Married,Master,1312819,Regular,2021-11-23,False
1418,Bilal,Rizwan,bilal.rizwan@hotmail.com,+92-318-5864252,1949-04-23,M,Widowed,PhD,1211212,Regular,2021-12-19,True
1419,Fatima,Malik,fatima.malik@hotmail.com,+92-345-3754479,1956-03-01,M,Single,PhD,927338,Regular,2025-06-18,False
1420,Muhammad,Rashid,muhammad.rashid@outlook.com,+92-341-1972080,1974-12-23,M,Single,Other,340769,Occasional,2023-07-23,True
1421,Arham,Qureshi,arham.qureshi@gmail.com,+92-301-8435441,1976-12-16,M,Married,Bachelor,1199964,Regular,2022-06-02,True
1422,Ayesha,Ali,ayesha.ali@hotmail.com,+92-304-4470952,2003-02-23,Other,Divorced,Bachelor,14413842,VIP,2024-07-29,True
1423,Ali,Saeed,ali.saeed@outlook.com,+92-328-8481100,1962-05-15,F,Married,Primary,238038,Occasional,2024-10-06,True
1424,Arham,Iqbal,arham.iqbal@yahoo.com,+92-332-4090663,1993-12-04,F,Married,Primary,698497,Regular,2020-10-02,True
1425,Alina,Siddiqui,alina.siddiqui@hotmail.com,+92-305-8986943,1979-03-21,M,Divorced,Other,235885,Occasional,2021-12-07,False
1426,Usman,Farooq,usman.farooq@yahoo.com,+92-323-9793853,1950-11-25,F,Married,Primary,784789,Regular,2023-09-13,True
