ADDRESS_ID,CUSTOMER_ID,ADDRESS_TYPE,STREET_ADDRESS,CITY,PROVINCE,POSTAL_CODE,COUNTRY,IS_DEFAULT
1527,1268,Primary,House 892 Park Road,Charsadda,Khyber Pakhtunkhwa,63382,Pakistan,True
1528,1269,Primary,House 127 Park Road,Sargodha,Punjab,41596,Pakistan,True
1529,1270,Primary,919 College Road,Bahawalpur,Punjab,44411,Pakistan,True
1530,1271,Primary,Block B College Road,Gilgit,Gilgit-Baltistan,19519,Pakistan,True
1531,1272,Primary,House 596 Johar Town,Sialkot,Punjab,61516,Pakistan,True
1532,1273,Primary,576 University Road,Rawalakot,Azad Kashmir,30060,Pakistan,True
1533,1274,Primary,939 DHA,Gwadar,Balochistan,11751,Pakistan,True
1534,1275,Primary,House 262 Bahria Town,Peshawar,Khyber Pakhtunkhwa,82044,Pakistan,True
1535,1275,Secondary,49 Cantt,Gilgit,Gilgit-Baltistan,58194,Pakistan,False
1536,1276,Primary,128 College Road,Mirpur Khas,Sindh,44697,Pakistan,True
1537,1277,Primary,House 788 Johar Town,Peshawar,Khyber Pakhtunkhwa,56951,Pakistan,True
1538,1278,Primary,House 927 Defence Housing,Mardan,Khyber Pakhtunkhwa,50670,Pakistan,True
1539,1279,Primary,703 Saddar,Bahawalpur,Punjab,58814,Pakistan,True
1540,1279,Secondary,Block C University Road,Gilgit,Gilgit-Baltistan,43099,Pakistan,False
1541,1280,Primary,188 Johar Town,Chilas,Gilgit-Baltistan,44650,Pakistan,True
1542,1281,Primary,886 Industrial Area,Astore,Gilgit-Baltistan,86230,Pakistan,True
1543,1282,Primary,430 University Road,Karachi,Sindh,67488,Pakistan,True
1544,1282,Secondary,290 College Road,Lahore,Punjab,77267,Pakistan,False
1545,1283,Primary,391 Mall Road,Swat,Khyber Pakhtunkhwa,73238,Pakistan,True
1546,1283,Secondary,House 239 College Road,Multan,Punjab,49552,Pakistan,False
1547,1284,Primary,743 Park Road,Mirpur Khas,Sindh,57370,Pakistan,True
1548,1285,Primary,Block D DHA,Gwadar,Balochistan,87151,Pakistan,True
1549,1286,Primary,House 777 Johar Town,Peshawar,Khyber Pakhtunkhwa,35203,Pakistan,True
1550,1287,Primary,House 61 Bahria Town,Mirpur,Azad Kashmir,10771,Pakistan,True
1551,1288,Primary,Block C Johar Town,Charsadda,Khyber Pakhtunkhwa,63367,Pakistan,True
1552,1289,Primary,Block E Saddar,Bahawalpur,Punjab,95983,Pakistan,True
1553,1289,Secondary,373 Cantt,Gilgit,Gilgit-Baltistan,46345,Pakistan,False
1554,1290,Primary,941 DHA,Quetta,Balochistan,88561,Pakistan,True
1555,1290,Secondary,House 868 Defence Housing,Zhob,Balochistan,58699,Pakistan,False
1556,1291,Primary,House 353 Mall Road,Bahawalpur,Punjab,68376,Pakistan,True
1557,1292,Primary,198 Gulberg,Skardu,Gilgit-Baltistan,18641,Pakistan,True
1558,1292,Secondary,House 386 Saddar,Swat,Khyber Pakhtunkhwa,98078,Pakistan,False
1559,1293,Primary,House 800 University Road,Peshawar,Khyber Pakhtunkhwa,51304,Pakistan,True
1560,1294,Primary,938 Johar Town,Chaman,Balochistan,91713,Pakistan,True
1561,1294,Secondary,224 Cantt,Gwadar,Balochistan,58824,Pakistan,False
1562,1295,Primary,House 212 Johar Town,Bahawalpur,Punjab,16879,Pakistan,True
1563,1296,Primary,191 Park Road,Swat,Khyber Pakhtunkhwa,22062,Pakistan,True
1564,1297,Primary,House 508 Gulberg,Multan,Punjab,61307,Pakistan,True
1565,1298,Primary,Block B Johar Town,Sukkur,Sindh,36457,Pakistan,True
1566,1298,Secondary,Block C Bahria Town,Peshawar,Khyber Pakhtunkhwa,90707,Pakistan,False
1567,1299,Primary,House 971 Bahria Town,Gujranwala,Punjab,64197,Pakistan,True
1568,1300,Primary,Block A Cantt,Jacobabad,Sindh,31085,Pakistan,True
1569,1301,Primary,Block A Saddar,Gilgit,Gilgit-Baltistan,24798,Pakistan,True
1570,1302,Primary,808 Model Town,Mirpur,Azad Kashmir,87234,Pakistan,True
1571,1303,Primary,Block E Park Road,Jacobabad,Sindh,68152,Pakistan,True
1572,1304,Primary,House 646 DHA,Muzaffarabad,Azad Kashmir,46718,Pakistan,True
1573,1304,Secondary,Block C Gulberg,Sukkur,Sindh,50486,Pakistan,False
1574,1305,Primary,153 College Road,Peshawar,Khyber Pakhtunkhwa,65464,Pakistan,True
1575,1306,Primary,551 Defence Housing,Quetta,Balochistan,90657,Pakistan,True
1576,1307,Primary,House 891 Gulberg,Charsadda,Khyber Pakhtunkhwa,17726,Pakistan,True
1577,1307,Secondary,890 Clifton,Abbottabad,Khyber Pakhtunkhwa,46425,Pakistan,False
1578,1308,Primary,Block D Saddar,Quetta,Balochistan,99789,Pakistan,True
1579,1309,Primary,House 595 Clifton,Gilgit,Gilgit-Baltistan,61215,Pakistan,True
1580,1310,Primary,Block A Clifton,Faisalabad,Punjab,49011,Pakistan,True
1581,1311,Primary,Block C Clifton,Astore,Gilgit-Baltistan,54991,Pakistan,True
1582,1312,Primary,996 Cantt,Mansehra,Khyber Pakhtunkhwa,72854,Pakistan,True
1583,1313,Primary,House 789 Clifton,Larkana,Sindh,48781,Pakistan,True
1584,1314,Primary,House 647 Main Boulevard,Mirpur Khas,Sindh,62193,Pakistan,True
1585,1315,Primary,House 149 Saddar,Sukkur,Sindh,75986,Pakistan,True
1586,1316,Primary,House 340 Saddar,Nowshera,Khyber Pakhtunkhwa,31546,Pakistan,True
1587,1317,Primary,Block E College Road,Hyderabad,Sindh,36180,Pakistan,True
1588,1318,Primary,House 78 Johar Town,Khuzdar,Balochistan,95745,Pakistan,True
1589,1319,Primary,Block A Defence Housing,Jacobabad,Sindh,42393,Pakistan,True
1590,1320,Primary,Block C Defence Housing,Astore,Gilgit-Baltistan,84388,Pakistan,True
1591,1321,Primary,Block A Saddar,Peshawar,Khyber Pakhtunkhwa,45835,Pakistan,True
1592,1322,Primary,House 282 Johar Town,Astore,Gilgit-Baltistan,52525,Pakistan,True
1593,1323,Primary,House 584 Johar Town,Rawalpindi,Punjab,26111,Pakistan,True
1594,1324,Primary,Block D Cantt,Mirpur,Azad Kashmir,51669,Pakistan,True
1595,1325,Primary,House 109 DHA,Bahawalpur,Punjab,97655,Pakistan,True
1596,1325,Secondary,House 253 Mall Road,Sukkur,Sindh,62567,Pakistan,False
1597,1326,Primary,Block D Saddar,Kotli,Azad Kashmir,79661,Pakistan,True
1598,1327,Primary,Block B Park Road,Chilas,Gilgit-Baltistan,20833,Pakistan,True
1599,1328,Primary,Block B College Road,Rawalpindi,Punjab,55342,Pakistan,True
1600,1329,Primary,House 12 Defence Housing,Turbat,Balochistan,40338,Pakistan,True
1601,1330,Primary,153 Bahria Town,Mirpur,Azad Kashmir,85866,Pakistan,True
1602,1331,Primary,Block B Cantt,Rawalpindi,Punjab,99479,Pakistan,True
1603,1332,Primary,994 College Road,Charsadda,Khyber Pakhtunkhwa,53399,Pakistan,True
1604,1332,Secondary,House 183 Clifton,Faisalabad,Punjab,69655,Pakistan,False
1605,1333,Primary,855 Model Town,Gujranwala,Punjab,37195,Pakistan,True
1606,1334,Primary,595 Defence Housing,Jacobabad,Sindh,49719,Pakistan,True
1607,1335,Primary,House 966 DHA,Zhob,Balochistan,74538,Pakistan,True
1608,1336,Primary,Block E Clifton,Muzaffarabad,Azad Kashmir,80616,Pakistan,True
1609,1337,Primary,728 Defence Housing,Charsadda,Khyber Pakhtunkhwa,30212,Pakistan,True
1610,1338,Primary,741 Industrial Area,Kotli,Azad Kashmir,64963,Pakistan,True
1611,1339,Primary,163 Industrial Area,Peshawar,Khyber Pakhtunkhwa,24178,Pakistan,True
1612,1340,Primary,279 Park Road,Skardu,Gilgit-Baltistan,65426,Pakistan,True
1613,1341,Primary,House 735 Mall Road,Mirpur Khas,Sindh,45475,Pakistan,True
1614,1341,Secondary,837 Industrial Area,Hyderabad,Sindh,57040,Pakistan,False
1615,1342,Primary,Block D DHA,Gwadar,Balochistan,91183,Pakistan,True
1616,1342,Secondary,661 Cantt,Charsadda,Khyber Pakhtunkhwa,35706,Pakistan,False
1617,1343,Primary,630 DHA,Kotli,Azad Kashmir,74138,Pakistan,True
1618,1343,Secondary,Block C Cantt,Turbat,Balochistan,79627,Pakistan,False
1619,1344,Primary,Block E Model Town,Larkana,Sindh,28567,Pakistan,True
1620,1345,Primary,House 487 Clifton,Quetta,Balochistan,97638,Pakistan,True
1621,1345,Secondary,Block D Main Boulevard,Abbottabad,Khyber Pakhtunkhwa,18859,Pakistan,False
1622,1346,Primary,House 705 Gulberg,Swat,Khyber Pakhtunkhwa,14733,Pakistan,True
1623,1347,Primary,Block D Model Town,Kotli,Azad Kashmir,73005,Pakistan,True
1624,1348,Primary,Block A Gulberg,Sargodha,Punjab,22098,Pakistan,True
1625,1349,Primary,614 Bahria Town,Kotli,Azad Kashmir,28905,Pakistan,True
1626,1350,Primary,369 University Road,Larkana,Sindh,47866,Pakistan,True
1627,1351,Primary,209 Cantt,Karachi,Sindh,99396,Pakistan,True
1628,1352,Primary,House 399 Saddar,Nowshera,Khyber Pakhtunkhwa,19070,Pakistan,True
1629,1353,Primary,Block A DHA,Mirpur Khas,Sindh,20230,Pakistan,True
1630,1354,Primary,93 Saddar,Sukkur,Sindh,31925,Pakistan,True
1631,1355,Primary,Block E Industrial Area,Sialkot,Punjab,84095,Pakistan,True
1632,1356,Primary,919 Model Town,Chaman,Balochistan,11706,Pakistan,True
1633,1357,Primary,House 503 Johar Town,Peshawar,Khyber Pakhtunkhwa,56299,Pakistan,True
1634,1358,Primary,Block D Main Boulevard,Gwadar,Balochistan,87777,Pakistan,True
1635,1358,Secondary,House 558 DHA,Gwadar,Balochistan,86267,Pakistan,False
1636,1359,Primary,Block B University Road,Turbat,Balochistan,29740,Pakistan,True
1637,1360,Primary,77 Clifton,Zhob,Balochistan,36098,Pakistan,True
1638,1360,Secondary,Block D Main Boulevard,Larkana,Sindh,47942,Pakistan,False
1639,1361,Primary,969 College Road,Quetta,Balochistan,87944,Pakistan,True
1640,1362,Primary,House 503 Industrial Area,Hyderabad,Sindh,32510,Pakistan,True
1641,1363,Primary,31 Industrial Area,Rawalakot,Azad Kashmir,50037,Pakistan,True
1642,1364,Primary,Block A Gulberg,Hyderabad,Sindh,66866,Pakistan,True
1643,1365,Primary,Block B Mall Road,Zhob,Balochistan,45225,Pakistan,True
1644,1366,Primary,Block B DHA,Khuzdar,Balochistan,35312,Pakistan,True
1645,1367,Primary,501 Industrial Area,Nawabshah,Sindh,37059,Pakistan,True
1646,1368,Primary,House 809 Saddar,Astore,Gilgit-Baltistan,70589,Pakistan,True
1647,1369,Primary,336 Model Town,Gilgit,Gilgit-Baltistan,75534,Pakistan,True
1648,1370,Primary,House 600 Cantt,Mirpur,Azad Kashmir,49210,Pakistan,True
1649,1371,Primary,Block D Main Boulevard,Sukkur,Sindh,56103,Pakistan,True
1650,1372,Primary,435 DHA,Rawalpindi,Punjab,90325,Pakistan,True
1651,1372,Secondary,Block B Main Boulevard,Muzaffarabad,Azad Kashmir,70573,Pakistan,False
1652,1373,Primary,House 646 Cantt,Turbat,Balochistan,70520,Pakistan,True
1653,1374,Primary,House 905 Cantt,Sukkur,Sindh,24963,Pakistan,True
1654,1375,Primary,House 143 Clifton,Gujranwala,Punjab,33543,Pakistan,True
1655,1376,Primary,Block A Clifton,Astore,Gilgit-Baltistan,26359,Pakistan,True
1656,1377,Primary,Block D Mall Road,Multan,Punjab,67434,Pakistan,True
1657,1378,Primary,414 Defence Housing,Multan,Punjab,52664,Pakistan,True
1658,1379,Primary,936 Johar Town,Faisalabad,Punjab,52489,Pakistan,True
1659,1379,Secondary,Block E Park Road,Quetta,Balochistan,19478,Pakistan,False
1660,1380,Primary,House 892 Cantt,Quetta,Balochistan,22873,Pakistan,True
1661,1381,Primary,Block B Park Road,Skardu,Gilgit-Baltistan,71712,Pakistan,True
1662,1382,Primary,Block D Gulberg,Khuzdar,Balochistan,65735,Pakistan,True
1663,1382,Secondary,House 8 Industrial Area,Chaman,Balochistan,99940,Pakistan,False
1664,1383,Primary,Block A Cantt,Larkana,Sindh,42335,Pakistan,True
1665,1384,Primary,House 665 Bahria Town,Swat,Khyber Pakhtunkhwa,92005,Pakistan,True
1666,1385,Primary,324 Clifton,Peshawar,Khyber Pakhtunkhwa,36798,Pakistan,True
1667,1386,Primary,Block C Park Road,Muzaffarabad,Azad Kashmir,70691,Pakistan,True
1668,1387,Primary,Block A Industrial Area,Peshawar,Khyber Pakhtunkhwa,85220,Pakistan,True
1669,1388,Primary,241 Main Boulevard,Kotli,Azad Kashmir,31620,Pakistan,True
1670,1389,Primary,House 205 Model Town,Jacobabad,Sindh,83447,Pakistan,True
1671,1390,Primary,832 Main Boulevard,Larkana,Sindh,27783,Pakistan,True
1672,1391,Primary,Block B Gulberg,Rawalakot,Azad Kashmir,83702,Pakistan,True
1673,1392,Primary,House 35 Clifton,Karachi,Sindh,62884,Pakistan,True
1674,1393,Primary,330 Model Town,Sukkur,Sindh,33867,Pakistan,True
1675,1394,Primary,House 357 Mall Road,Gujranwala,Punjab,89320,Pakistan,True
1676,1394,Secondary,House 737 Saddar,Karachi,Sindh,99108,Pakistan,False
1677,1395,Primary,817 Defence Housing,Bahawalpur,Punjab,34049,Pakistan,True
1678,1396,Primary,House 641 Main Boulevard,Faisalabad,Punjab,36306,Pakistan,True
1679,1396,Secondary,344 Park Road,Muzaffarabad,Azad Kashmir,17711,Pakistan,False
1680,1397,Primary,Block B College Road,Sargodha,Punjab,12097,Pakistan,True
1681,1398,Primary,House 444 Clifton,Bahawalpur,Punjab,34603,Pakistan,True
1682,1399,Primary,448 Johar Town,Khuzdar,Balochistan,64310,Pakistan,True
1683,1400,Primary,Block C Gulberg,Bahawalpur,Punjab,15133,Pakistan,True
1684,1401,Primary,26 DHA,Bahawalpur,Punjab,40693,Pakistan,True
1685,1402,Primary,Block C Saddar,Charsadda,Khyber Pakhtunkhwa,24002,Pakistan,True
1686,1402,Secondary,House 46 Park Road,Sialkot,Punjab,10581,Pakistan,False
1687,1403,Primary,885 Main Boulevard,Chaman,Balochistan,41884,Pakistan,True
1688,1404,Primary,Block D Park Road,Peshawar,Khyber Pakhtunkhwa,43528,Pakistan,True
1689,1404,Secondary,962 Model Town,Muzaffarabad,Azad Kashmir,94124,Pakistan,False
1690,1405,Primary,House 168 Gulberg,Gilgit,Gilgit-Baltistan,76472,Pakistan,True
1691,1406,Primary,433 Park Road,Zhob,Balochistan,84994,Pakistan,True
1692,1406,Secondary,Block A University Road,Abbottabad,Khyber Pakhtunkhwa,48463,Pakistan,False
1693,1407,Primary,House 289 Industrial Area,Mansehra,Khyber Pakhtunkhwa,60405,Pakistan,True
1694,1408,Primary,Block A Park Road,Nawabshah,Sindh,28939,Pakistan,True
1695,1409,Primary,963 Mall Road,Sargodha,Punjab,26442,Pakistan,True
1696,1410,Primary,636 Defence Housing,Khuzdar,Balochistan,94997,Pakistan,True
1697,1411,Primary,30 Johar Town,Chilas,Gilgit-Baltistan,79260,Pakistan,True
1698,1412,Primary,984 University Road,Zhob,Balochistan,97340,Pakistan,True
1699,1413,Primary,House 639 Johar Town,Peshawar,Khyber Pakhtunkhwa,15917,Pakistan,True
1700,1414,Primary,839 Model Town,Hyderabad,Sindh,82765,Pakistan,True
1701,1415,Primary,Block A Mall Road,Gilgit,Gilgit-Baltistan,21713,Pakistan,True
1702,1416,Primary,Block C Clifton,Muzaffarabad,Azad Kashmir,70908,Pakistan,True
1703,1416,Secondary,181 Gulberg,Bahawalpur,Punjab,45211,Pakistan,False
1704,1417,Primary,376 Defence Housing,Bahawalpur,Punjab,23331,Pakistan,True
1705,1418,Primary,304 Gulberg,Rawalakot,Azad Kashmir,22147,Pakistan,True
1706,1419,Primary,386 Saddar,Jacobabad,Sindh,25703,Pakistan,True
1707,1420,Primary,Block E Park Road,Peshawar,Khyber Pakhtunkhwa,60206,Pakistan,True
1708,1421,Primary,House 189 Defence Housing,Skardu,Gilgit-Baltistan,24617,Pakistan,True
1709,1422,Primary,House 373 DHA,Skardu,Gilgit-Baltistan,28094,Pakistan,True
1710,1423,Primary,Block D University Road,Sukkur,Sindh,87309,Pakistan,True
1711,1424,Primary,House 789 Mall Road,Rawalakot,Azad Kashmir,84876,Pakistan,True
1712,1425,Primary,Block B Model Town,Muzaffarabad,Azad Kashmir,97781,Pakistan,True
1713,1426,Primary,Block B Defence Housing,Nawabshah,Sindh,72235,Pakistan,True
1714,1426,Secondary,House 280 University Road,Sukkur,Sindh,65041,Pakistan,False
1715,1427,Primary,729 Cantt,Bahawalpur,Punjab,86941,Pakistan,True
1716,1427,Secondary,510 College Road,Skardu,Gilgit-Baltistan,10542,Pakistan,False
1717,1428,Primary,319 Clifton,Zhob,Balochistan,55900,Pakistan,True
1718,1429,Primary,703 Park Road,Gwadar,Balochistan,18004,Pakistan,True
1719,1429,Secondary,House 578 Defence Housing,Nawabshah,Sindh,46710,Pakistan,False
1720,1430,Primary,Block C College Road,Multan,Punjab,59543,Pakistan,True
1721,1431,Primary,660 Johar Town,Gilgit,Gilgit-Baltistan,20599,Pakistan,True
1722,1432,Primary,Block A Model Town,Jacobabad,Sindh,49993,Pakistan,True
1723,1432,Secondary,Block A Gulberg,Muzaffarabad,Azad Kashmir,46062,Pakistan,False
1724,1433,Primary,House 74 Bahria Town,Rawalakot,Azad Kashmir,15611,Pakistan,True
1725,1434,Primary,42 Main Boulevard,Sialkot,Punjab,69034,Pakistan,True
1726,1435,Primary,House 983 Defence Housing,Swat,Khyber Pakhtunkhwa,95950,Pakistan,True
1727,1436,Primary,Block B Bahria Town,Turbat,Balochistan,30065,Pakistan,True
1728,1437,Primary,386 Park Road,Larkana,Sindh,42896,Pakistan,True
1729,1437,Secondary,House 546 Model Town,Rawalpindi,Punjab,44026,Pakistan,False
1730,1438,Primary,320 Park Road,Nawabshah,Sindh,79977,Pakistan,True
1731,1439,Primary,405 Industrial Area,Nowshera,Khyber Pakhtunkhwa,67521,Pakistan,True
1732,1440,Primary,Block E Bahria Town,Chilas,Gilgit-Baltistan,12230,Pakistan,True
1733,1441,Primary,Block C Main Boulevard,Khuzdar,Balochistan,36779,Pakistan,True
1734,1442,Primary,Block E Park Road,Rawalakot,Azad Kashmir,49949,Pakistan,True
1735,1443,Primary,Block A Main Boulevard,Lahore,Punjab,63935,Pakistan,True
1736,1443,Secondary,House 682 Mall Road,Astore,Gilgit-Baltistan,77309,Pakistan,False
1737,1444,Primary,Block C Bahria Town,Skardu,Gilgit-Baltistan,99873,Pakistan,True
1738,1445,Primary,Block E Park Road,Turbat,Balochistan,63711,Pakistan,True
1739,1446,Primary,House 981 Johar Town,Rawalakot,Azad Kashmir,80052,Pakistan,True
1740,1446,Secondary,Block D Bahria Town,Multan,Punjab,10972,Pakistan,False
1741,1447,Primary,411 Main Boulevard,Nawabshah,Sindh,32525,Pakistan,True
1742,1447,Secondary,House 48 DHA,Chilas,Gilgit-Baltistan,29060,Pakistan,False
1743,1448,Primary,Block D DHA,Karachi,Sindh,10498,Pakistan,True
1744,1449,Primary,Block E Johar Town,Gilgit,Gilgit-Baltistan,53650,Pakistan,True
1745,1449,Secondary,722 Gulberg,Nawabshah,Sindh,63850,Pakistan,False
1746,1450,Primary,459 Gulberg,Nawabshah,Sindh,52967,Pakistan,True
1747,1451,Primary,471 Saddar,Larkana,Sindh,61396,Pakistan,True
1748,1452,Primary,House 629 Gulberg,Mirpur,Azad Kashmir,72159,Pakistan,True
1749,1453,Primary,House 772 College Road,Rawalakot,Azad Kashmir,91520,Pakistan,True
1750,1454,Primary,Block C Industrial Area,Charsadda,Khyber Pakhtunkhwa,69506,Pakistan,True
1751,1455,Primary,House 484 Johar Town,Muzaffarabad,Azad Kashmir,36947,Pakistan,True
1752,1456,Primary,House 49 Park Road,Quetta,Balochistan,27435,Pakistan,True
1753,1457,Primary,467 Model Town,Hyderabad,Sindh,60391,Pakistan,True
1754,1457,Secondary,527 Saddar,Abbottabad,Khyber Pakhtunkhwa,36387,Pakistan,False
1755,1458,Primary,House 137 University Road,Mirpur,Azad Kashmir,17276,Pakistan,True
1756,1459,Primary,House 999 Main Boulevard,Sargodha,Punjab,52037,Pakistan,True
1757,1460,Primary,535 Defence Housing,Swat,Khyber Pakhtunkhwa,90952,Pakistan,True
1758,1461,Primary,Block A Defence Housing,Nowshera,Khyber Pakhtunkhwa,79077,Pakistan,True
1759,1462,Primary,House 823 Bahria Town,Gilgit,Gilgit-Baltistan,82505,Pakistan,True
1760,1463,Primary,752 Mall Road,Quetta,Balochistan,85321,Pakistan,True
1761,1464,Primary,37 University Road,Quetta,Balochistan,24131,Pakistan,True
1762,1465,Primary,615 Mall Road,Mirpur Khas,Sindh,28816,Pakistan,True
1763,1466,Primary,498 College Road,Astore,Gilgit-Baltistan,47522,Pakistan,True
1764,1467,Primary,664 Defence Housing,Muzaffarabad,Azad Kashmir,94368,Pakistan,True
1765,1467,Secondary,House 330 DHA,Bahawalpur,Punjab,63917,Pakistan,False
1766,1468,Primary,359 Bahria Town,Turbat,Balochistan,86019,Pakistan,True
1767,1469,Primary,Block E Mall Road,Chilas,Gilgit-Baltistan,51369,Pakistan,True
1768,1470,Primary,House 111 DHA,Rawalpindi,Punjab,12911,Pakistan,True
1769,1471,Primary,Block B Saddar,Kotli,Azad Kashmir,49403,Pakistan,True
1770,1472,Primary,Block B University Road,Gilgit,Gilgit-Baltistan,13180,Pakistan,True
1771,1473,Primary,House 436 Saddar,Kotli,Azad Kashmir,32563,Pakistan,True
1772,1474,Primary,Block B Clifton,Nowshera,Khyber Pakhtunkhwa,16959,Pakistan,True
1773,1475,Primary,377 Saddar,Chilas,Gilgit-Baltistan,48373,Pakistan,True
1774,1475,Secondary,House 742 Clifton,Jacobabad,Sindh,35618,Pakistan,False
1775,1476,Primary,14 Park Road,Multan,Punjab,70199,Pakistan,True
1776,1477,Primary,425 Mall Road,Khuzdar,Balochistan,81964,Pakistan,True
1777,1478,Primary,House 631 Cantt,Khuzdar,Balochistan,71165,Pakistan,True
1778,1478,Secondary,695 Mall Road,Skardu,Gilgit-Baltistan,15724,Pakistan,False
1779,1479,Primary,House 129 Saddar,Chaman,Balochistan,21226,Pakistan,True
1780,1480,Primary,House 598 University Road,Bahawalpur,Punjab,52094,Pakistan,True
1781,1481,Primary,Block E DHA,Muzaffarabad,Azad Kashmir,29493,Pakistan,True
1782,1482,Primary,House 327 Model Town,Bahawalpur,Punjab,49302,Pakistan,True
1783,1483,Primary,Block E Gulberg,Gujranwala,Punjab,54721,Pakistan,True
1784,1484,Primary,House 96 Park Road,Chaman,Balochistan,27261,Pakistan,True
1785,1484,Secondary,864 Bahria Town,Nowshera,Khyber Pakhtunkhwa,96043,Pakistan,False
1786,1485,Primary,House 231 Model Town,Astore,Gilgit-Baltistan,12846,Pakistan,True
1787,1486,Primary,621 Saddar,Muzaffarabad,Azad Kashmir,26288,Pakistan,True
1788,1487,Primary,House 893 Gulberg,Skardu,Gilgit-Baltistan,34649,Pakistan,True
1789,1488,Primary,House 241 Park Road,Mirpur,Azad Kashmir,91782,Pakistan,True
1790,1489,Primary,House 115 Model Town,Abbottabad,Khyber Pakhtunkhwa,76693,Pakistan,True
1791,1490,Primary,64 Park Road,Sukkur,Sindh,24047,Pakistan,True
1792,1491,Primary,Block C Johar Town,Multan,Punjab,32372,Pakistan,True
1793,1492,Primary,809 Defence Housing,Larkana,Sindh,60604,Pakistan,True
1794,1492,Secondary,House 18 Gulberg,Gilgit,Gilgit-Baltistan,75889,Pakistan,False
1795,1493,Primary,289 Mall Road,Muzaffarabad,Azad Kashmir,13343,Pakistan,True
1796,1494,Primary,987 Johar Town,Rawalakot,Azad Kashmir,32758,Pakistan,True
1797,1495,Primary,336 Cantt,Swat,Khyber Pakhtunkhwa,51972,Pakistan,True
1798,1496,Primary,Block A Gulberg,Chilas,Gilgit-Baltistan,18115,Pakistan,True
1799,1497,Primary,107 Mall Road,Rawalpindi,Punjab,50429,Pakistan,True
